char_entropy,component_char_entropy,component_duplicate_cluster_penalty,component_language_consistency,component_length_prior,component_lexical_diversity,component_ngram_repetition_penalty,component_non_linguistic_symbol_penalty,component_optional_lm_surprisal,component_pii_density_penalty,component_repetition_penalty,component_token_entropy,component_url_html_noise_penalty,dev_loss_proxy,document_index,excerpt,hdqspp_score,hdqspp_v2_score,information_density,kept_by_hdqspp,kept_by_hdqspp_v2,length_chars,repetition_rate,split,symbol_fraction,token_count,token_diversity,token_entropy,trigram_repetition_rate,v2_component_char_entropy,v2_component_duplicate_cluster_penalty,v2_component_language_consistency,v2_component_length_prior,v2_component_lexical_diversity,v2_component_ngram_repetition_penalty,v2_component_non_linguistic_symbol_penalty,v2_component_optional_lm_surprisal,v2_component_pii_density_penalty,v2_component_repetition_penalty,v2_component_token_entropy,v2_component_url_html_noise_penalty,v2_component_v2_base_quality,v2_component_v2_length_bin,v2_component_v2_length_distribution_match,v2_component_v2_quality_diversity_balance,v2_component_v2_repetition_capped,v2_component_v2_token_frequency_preservation
3.5878587982995076,0.7175717596599015,1.0,1.0,0.675,1.0,1.0,0.11111111111111116,1.0,1.0,1.0,0.25,0.65,8.004466863573072,10,= Wins ; L = Losses ; <unk>,0.7570084562011238,0.6961708747411653,2.0,True,False,27.0,0.0,train,0.2222222222222222,4.0,1.0,2.0,0.0,0.7175717596599015,1.0,1.0,0.675,1.0,1.0,0.11111111111111116,1.0,1.0,1.0,0.25,0.65,0.7800145616249058,0-1327,0.8067429974720085,0.7025072808124528,1.0,0.25
4.078851845514804,0.8157703691029609,1.0,1.0,1.0,0.5384615384615384,1.0,0.3402061855670103,1.0,1.0,0.9166666666666666,0.3206810464776032,0.0,10.394968407555032,11,= <unk> Losses ; GA = Goals Against ; GAA = Goals Against Average ; <unk> = <unk> Against ; <unk>,0.6982295507122712,0.7086128527567105,1.3813952771342906,True,False,97.0,0.08333333333333337,train,0.16494845360824742,13.0,0.5384615384615384,2.5654483718208256,0.0,0.8157703691029609,1.0,1.0,1.0,0.5384615384615384,1.0,0.3402061855670103,1.0,1.0,0.9166666666666666,0.3206810464776032,0.0,0.699372318542152,0-1327,0.8430436783090107,0.5644718055058614,0.9166666666666666,0.6153846153846154
4.575587129370621,0.9151174258741243,1.0,1.0,0.26949999999999996,0.4733009708737864,0.9536585365853658,0.7643234457537587,1.0,1.0,0.8613138686131386,0.8528824298095805,0.0,9.722926109099586,12,= <unk> ; Sv % = Save <unk> ; <unk> = <unk> † <unk> player spent time with another team before joining Blue Jackets . <unk> reflect time with the Blue Jackets only . <unk> <unk> mid @-@ season = = <unk> = = When Mason wa,0.7167361583807939,0.7916016196853612,3.2293606565605475,True,True,2461.0,0.13868613138686137,train,0.05891913856156034,412.0,0.4733009708737864,6.823059438476644,0.04634146341463419,0.9151174258741243,1.0,1.0,0.26949999999999996,0.4733009708737864,0.9536585365853658,0.7643234457537587,1.0,1.0,0.8613138686131386,0.8528824298095805,0.0,0.7555894612739491,0-1327,0.9623651175976374,0.7093405808078163,0.8613138686131386,0.7378640776699029
4.519502548682313,0.9039005097364626,1.0,1.0,0.0,0.3519593613933237,0.938953488372093,0.8116409704792638,1.0,1.0,0.7647058823529411,0.9122473276834309,0.0,10.509109317900213,13,"= Gregorian Tower = The Gregorian Tower ( Italian : Torre <unk> ) or Tower of the Winds ( Italian : Torre <unk> <unk> ) is a round tower located above the Gallery of Maps , which connects the Villa <unk> with the Apostol",0.6765683509374194,0.7703344147578304,2.568591895073811,True,True,8367.0,0.23529411764705888,train,0.047089757380184054,1378.0,0.3519593613933237,7.297978621467447,0.061046511627906974,0.9039005097364626,1.0,1.0,0.0,0.3519593613933237,0.938953488372093,0.8116409704792638,1.0,1.0,0.7647058823529411,0.9122473276834309,0.0,0.7256997103929537,1327-1869,1.0,0.6789015274656655,0.7647058823529411,0.7184325108853411
4.538829956404757,0.9077659912809514,1.0,1.0,0.0,0.40190249702734837,0.8843861740166865,0.7963001454998961,1.0,1.0,0.7714285714285715,0.9277337860985201,0.0,8.79656601827584,14,"= There 's Got to Be a Way = "" There 's Got to Be a Way "" is a song by American singer and songwriter Mariah Carey from her self @-@ titled debut studio album ( 1990 ) . Columbia released it as the fifth and final single",0.6770815285266164,0.7823926885235721,2.982868201677049,True,True,4811.0,0.22857142857142854,train,0.05092496362502598,841.0,0.40190249702734837,7.421870288788161,0.11561382598331349,0.9077659912809514,1.0,1.0,0.0,0.40190249702734837,0.8843861740166865,0.7963001454998961,1.0,1.0,0.7714285714285715,0.9277337860985201,0.0,0.7326265168635663,0-1327,0.9874793990916427,0.6987223292132503,0.7714285714285715,0.7633769322235434
4.653468023424457,0.9306936046848915,1.0,1.0,0.021499999999999964,0.40824742268041236,0.9399585921325052,0.7091646939465674,1.0,1.0,0.8078512396694215,0.8616613590117119,0.0,9.725423367348109,15,= Nebraska Highway 88 = Nebraska Highway 88 ( N @-@ 88 ) is a highway in northwestern Nebraska . It has a western terminus at Wyoming Highway 151 ( WYO 151 ) at the Wyoming – Nebraska state line . The road travels eastwa,0.6780408175738769,0.7654941399421608,2.8141682323186634,True,True,2957.0,0.19214876033057848,train,0.07270882651335814,485.0,0.40824742268041236,6.893290872093695,0.06004140786749479,0.9306936046848915,1.0,1.0,0.021499999999999964,0.40824742268041236,0.9399585921325052,0.7091646939465674,1.0,1.0,0.8078512396694215,0.8616613590117119,0.0,0.7310241692228909,0-1327,0.96810348668649,0.6829892800344765,0.8078512396694215,0.688659793814433
4.56071655864275,0.91214331172855,1.0,1.0,0.0,0.324950884086444,0.9685410931970114,0.8165212649945475,1.0,1.0,0.8321540880503144,1.0,0.0,9.954181922850644,16,= USS Atlanta ( 1861 ) = Atlanta was a casemate ironclad that served in the Confederate and Union <unk> during the American Civil War . She was converted from a Scottish @-@ built blockade runner named Fingal by the Conf,0.6942813131093838,0.7881403463855942,2.6826407287368683,True,True,14672.0,0.16784591194968557,train,0.04586968375136314,2545.0,0.324950884086444,8.255526789160012,0.03145890680298857,0.91214331172855,1.0,1.0,0.0,0.324950884086444,0.9685410931970114,0.8165212649945475,1.0,1.0,0.8321540880503144,1.0,0.0,0.7418392279574141,1869-2952,1.0,0.702157335000318,0.8321540880503144,0.731630648330059
4.653603207748914,0.9307206415497827,1.0,1.0,0.0,0.3383658969804618,0.9391111111111111,0.7426833631484795,1.0,1.0,0.7756552643269657,0.9967538494205478,0.0,10.654496371553172,17,"= Jacqueline Fernandez = Jacqueline Fernandez ( born 11 August 1985 ) is a Sri Lankan actress , former model , and the winner of the 2006 Miss Universe Sri Lanka pageant . As Miss Universe Sri Lanka she represented her c",0.6792485648929927,0.7767900186649201,2.6981400826232944,True,True,13975.0,0.22434473567303426,train,0.06432915921288014,2252.0,0.3383658969804618,7.974030795364382,0.06088888888888888,0.9307206415497827,1.0,1.0,0.0,0.3383658969804618,0.9391111111111111,0.7426833631484795,1.0,1.0,0.7756552643269657,0.9967538494205478,0.0,0.7367373502020212,1869-2952,1.0,0.7021486117012631,0.7756552643269657,0.705595026642984
4.563795811061662,0.9127591622123324,1.0,1.0,0.0,0.31909671084928815,0.9459459459459459,0.854,1.0,1.0,0.7932220039292731,0.991098677726535,0.0,10.309499732555269,18,"= John Cullen = Barry John Cullen ( born August 2 , 1964 ) is a Canadian former professional ice hockey centre who played in the National Hockey League ( NHL ) for the Pittsburgh Penguins , Hartford Whalers , Toronto Map",0.6893744251323315,0.7777202247958505,2.5300506255169277,True,True,12000.0,0.2067779960707269,train,0.0365,2037.0,0.31909671084928815,7.92878942181228,0.05405405405405406,0.9127591622123324,1.0,1.0,0.0,0.31909671084928815,0.9459459459459459,0.854,1.0,1.0,0.7932220039292731,0.991098677726535,0.0,0.7370605631734543,1869-2952,1.0,0.6960791287306829,0.7932220039292731,0.7069219440353461
4.642220931470242,0.9284441862940485,1.0,0.999534450651769,0.0,0.3916083916083916,0.9219219219219219,0.7881327522628226,1.0,1.0,0.804,0.9448821987951148,0.0,11.241622683883472,19,"= SMS Erzherzog Ferdinand Max = For the ironclad present at the Battle of <unk> of the same name , see SMS Erzherzog Ferdinand Max ( 1865 ) . SMS Erzherzog Ferdinand Max ( German : "" His Majesty 's ship <unk> Ferdinand M",0.6868252169979097,0.7794202880331718,2.9601903850364435,True,True,5966.0,0.19599999999999995,train,0.05296681193429433,1001.0,0.3916083916083916,7.5590575903609185,0.0780780780780781,0.9284441862940485,1.0,0.999534450651769,0.0,0.3916083916083916,0.9219219219219219,0.7881327522628226,1.0,1.0,0.804,0.9448821987951148,0.0,0.7405701182304826,0-1327,0.9936130713483663,0.7044077067161179,0.804,0.7032967032967034
4.3667165714658545,0.8733433142931709,1.0,0.9999067055393586,0.0,0.18731049971925884,0.9358643153993036,0.8564872757613684,1.0,1.0,0.6945193171608266,1.0,0.0,11.766545536980722,20,"= Ancient Egyptian deities = Ancient Egyptian deities are the gods and goddesses worshipped in ancient Egypt . The beliefs and rituals surrounding these gods formed the core of ancient Egyptian religion , which emerged s",0.6587566542203803,0.7423965876318162,1.5862292653761154,False,False,55131.0,0.3054806828391734,train,0.035878181059657906,8905.0,0.18731049971925884,8.468448206339513,0.06413568460069641,0.8733433142931709,1.0,0.9999067055393586,0.0,0.18731049971925884,0.9358643153993036,0.8564872757613684,1.0,1.0,0.6945193171608266,1.0,0.0,0.7045138712064881,4487-1000000000,1.0,0.6490845605330589,0.6945193171608266,0.6670409882088714
4.586782092493275,0.9173564184986549,1.0,1.0,0.0,0.33876221498371334,0.9375873311597578,0.7861674145133839,1.0,1.0,0.7946927374301676,1.0,0.0,9.747226544601737,21,"= South of Heaven = South of Heaven is the fourth studio album by American thrash metal band Slayer . Released on July 5 , 1988 , the album was the band 's second collaboration with record producer Rick Rubin , whose pro",0.6849973405933395,0.7861332769754256,2.762175882345574,True,True,12926.0,0.20530726256983245,train,0.05345814637165403,2149.0,0.33876221498371334,8.153730729616262,0.062412668840242214,0.9173564184986549,1.0,1.0,0.0,0.33876221498371334,0.9375873311597578,0.7861674145133839,1.0,1.0,0.7946927374301676,1.0,0.0,0.7386462016516415,1869-2952,1.0,0.7040136545717491,0.7946927374301676,0.7431363424848767
4.503238496919138,0.9006476993838277,1.0,1.0,0.0,0.23253741981468282,0.9185383244206774,0.8511617771240227,1.0,1.0,0.7253608982356087,1.0,0.0,11.341594195234473,22,= General aviation in the United Kingdom = General aviation in the United Kingdom has been defined as a civil aircraft operation other than a commercial air transport flight operating to a schedule or military aviation .,0.66794432535199,0.7534064484227463,1.9940629657481461,False,True,36711.0,0.2746391017643913,train,0.03720955571899431,5612.0,0.23253741981468282,8.575234761516166,0.0814616755793226,0.9006476993838277,1.0,1.0,0.0,0.23253741981468282,0.9185383244206774,0.8511617771240227,1.0,1.0,0.7253608982356087,1.0,0.0,0.7163236067306912,4487-1000000000,1.0,0.6662961583190162,0.7253608982356087,0.6735566642908054
4.610653180211794,0.9221306360423588,1.0,0.9967873470900779,0.0,0.3565459610027855,0.9464584495259342,0.8072597604461919,1.0,1.0,0.7976588628762542,0.9851823572832608,0.0,10.70308016236746,23,"= SMS Zrínyi = SMS Zrínyi ( "" His Majesty 's ship Zrínyi "" ) was a Radetzky @-@ class pre @-@ dreadnought battleship ( <unk> ) of the Austro @-@ Hungarian Navy ( <unk> Kriegsmarine ) , named for the <unk> , a noble Croat",0.6893110568924554,0.7825866564380974,2.8101023227243984,True,True,10937.0,0.2023411371237458,train,0.04818505988845204,1795.0,0.3565459610027855,7.881458858266086,0.053541550474065835,0.9221306360423588,1.0,0.9967873470900779,0.0,0.3565459610027855,0.9464584495259342,0.8072597604461919,1.0,1.0,0.7976588628762542,0.9851823572832608,0.0,0.7413394963345281,1327-1869,1.0,0.7061018277387756,0.7976588628762542,0.7142061281337048
4.555587683693944,0.9111175367387888,1.0,0.9992800575953924,0.0,0.39419795221843,0.9666666666666667,0.7842768983096324,1.0,1.0,0.8368915456874466,0.9559119562087152,0.0,12.383156834742268,24,"= Geopyxis carbonaria = Geopyxis carbonaria is a species of fungus in the genus Geopyxis , family <unk> . First described to science in 1805 , and given its current name in 1889 , the species is commonly known as the cha",0.6947391498582596,0.7711285263560326,3.0145482851087126,True,True,7454.0,0.16310845431255339,train,0.0539307754225919,1172.0,0.39419795221843,7.647295649669721,0.033333333333333326,0.9111175367387888,1.0,0.9992800575953924,0.0,0.39419795221843,0.9666666666666667,0.7842768983096324,1.0,1.0,0.8368915456874466,0.9559119562087152,0.0,0.7451236819456272,0-1327,0.9991683023046968,0.7100893180795999,0.8368915456874466,0.6220136518771331
4.5099434142055985,0.9019886828411197,1.0,1.0,0.0,0.25721096543504174,0.9398998330550918,0.8434317210528418,1.0,1.0,0.7424892703862661,1.0,0.0,10.992448521010775,25,"= Gold dollar = The gold dollar or gold one @-@ dollar piece was a coin struck as a regular issue by the United States Bureau of the Mint from 1849 to 1889 . The coin had three types over its lifetime , all designed by M",0.6742619646822694,0.7571309710448618,2.120180520053298,False,True,25037.0,0.2575107296137339,train,0.039142069736789555,4195.0,0.25721096543504174,8.242963189641877,0.06010016694490816,0.9019886828411197,1.0,1.0,0.0,0.25721096543504174,0.9398998330550918,0.8434317210528418,1.0,1.0,0.7424892703862661,1.0,0.0,0.7225681809693584,2952-4487,1.0,0.6755868318434397,0.7424892703862661,0.664839094159714
4.473468361280009,0.8946936722560018,1.0,0.9998821171755276,0.0,0.2768768768768769,0.9001803968731209,0.7704799711295561,1.0,1.0,0.7019230769230769,0.902802348997016,0.0,11.343203475734574,26,= Johnson – Corey – Chaykovsky reaction = The Johnson – Corey – Chaykovsky reaction ( sometimes referred to as the Corey – Chaykovsky reaction or <unk> ) is a chemical reaction used in organic chemistry for the synthesis,0.6507030896281671,0.7414303047303455,1.9997207586192163,False,False,11084.0,0.29807692307692313,train,0.05738000721761097,1665.0,0.2768768768768769,7.222418791976128,0.0998196031268791,0.8946936722560018,1.0,0.9998821171755276,0.0,0.2768768768768769,0.9001803968731209,0.7704799711295561,1.0,1.0,0.7019230769230769,0.902802348997016,0.0,0.7026775714188522,1327-1869,1.0,0.6462585921778994,0.7019230769230769,0.6648648648648648
4.4796725418506345,0.8959345083701269,1.0,0.9950875312611647,0.0,0.3018305661983823,0.9492969748615253,0.8572712813774981,1.0,1.0,0.7793867120954003,0.988017279708159,0.0,10.772113869646583,27,"= Treaty of Ciudad Juárez = The Treaty of Ciudad Juárez was a peace treaty signed between the then President of Mexico , Porfirio Díaz , and the revolutionary Francisco Madero on May 21 , 1911 . The treaty put an end to ",0.6841337910388668,0.7724679923086913,2.3857105195847925,True,True,14461.0,0.22061328790459966,train,0.03568217965562547,2349.0,0.3018305661983823,7.904138237665272,0.05070302513847469,0.8959345083701269,1.0,0.9950875312611647,0.0,0.3018305661983823,0.9492969748615253,0.8572712813774981,1.0,1.0,0.7793867120954003,0.988017279708159,0.0,0.7304542291943095,1869-2952,1.0,0.68768907607379,0.7793867120954003,0.7058322690506599
4.46376896354683,0.892753792709366,1.0,0.9994299995615381,0.0,0.26565740356698464,0.9151452282157676,0.8545282316722487,1.0,1.0,0.7297241236258037,1.0,0.0,11.56246293897896,28,"= The Feast of the Goat = The Feast of the Goat ( Spanish : La fiesta del chivo , 2000 ) is a novel by the Peruvian Nobel Prize in Literature laureate Mario Vargas Llosa . The book is set in the Dominican Republic and po",0.6710537772011212,0.7563588250209584,2.2026760532085,False,True,29559.0,0.27027587637419626,train,0.03636794208193782,4822.0,0.26565740356698464,8.291416025426532,0.0848547717842324,0.892753792709366,1.0,0.9994299995615381,0.0,0.26565740356698464,0.9151452282157676,0.8545282316722487,1.0,1.0,0.7297241236258037,1.0,0.0,0.7205575112034007,4487-1000000000,1.0,0.6766931064934466,0.7297241236258037,0.6700539195354624
4.617431535602994,0.9234863071205988,1.0,1.0,0.0,0.3144578313253012,0.9499698613622665,0.8288812222769837,1.0,1.0,0.7912021693281108,1.0,0.0,9.476607656070174,29,"= Charles Eaton ( RAAF officer ) = Charles Eaton , OBE , AFC ( 21 December 1895 – 12 November 1979 ) was a senior officer and <unk> in the Royal Australian Air Force ( RAAF ) , who later served as a diplomat . Born in Lo",0.6883018410420095,0.7856722065181295,2.6427181296161777,True,True,20290.0,0.20879783067188917,train,0.042779694430754064,3320.0,0.3144578313253012,8.404046159315815,0.050030138637733534,0.9234863071205988,1.0,1.0,0.0,0.3144578313253012,0.9499698613622665,0.8288812222769837,1.0,1.0,0.7912021693281108,1.0,0.0,0.738043047373152,2952-4487,1.0,0.6976359815179012,0.7912021693281108,0.7484939759036144
4.681189228709269,0.9362378457418539,1.0,0.9999517374517375,0.0,0.2728802861350726,0.940223110924016,0.7937163249597649,1.0,1.0,0.7569444444444444,1.0,0.0,10.919805504403424,30,"= Tina Fey = Elizabeth <unk> "" Tina "" Fey ( / <unk> / ; born May 18 , 1970 ) is an American actress , comedian , writer , and producer . She is best known for her work on the NBC sketch comedy series Saturday Night Live ",0.6762297511994593,0.7698143672956582,2.335115171106065,True,True,28582.0,0.24305555555555558,train,0.05157091876005878,4753.0,0.2728802861350726,8.557287901516673,0.059776889075984,0.9362378457418539,1.0,0.9999517374517375,0.0,0.2728802861350726,0.940223110924016,0.7937163249597649,1.0,1.0,0.7569444444444444,1.0,0.0,0.7286642301964851,4487-1000000000,1.0,0.6825521866320108,0.7569444444444444,0.7092362718283189
4.637768143399442,0.9275536286798884,1.0,1.0,0.0,0.37009063444108764,0.9484848484848485,0.704291739022575,1.0,1.0,0.81089258698941,0.8668408240127152,0.0,11.736281675687106,31,= WASP @-@ 44 = WASP @-@ 44 is a G @-@ type star in constellation <unk> that has the Jupiter @-@ size planet WASP @-@ 44b in orbit . The star is slightly less massive and slightly smaller than the Sun ; it is also slight,0.6732708033596739,0.7579458932587203,2.5664773641464076,False,True,4031.0,0.18910741301058998,train,0.07392706524435624,662.0,0.37009063444108764,6.934726592101722,0.051515151515151514,0.9275536286798884,1.0,1.0,0.0,0.37009063444108764,0.9484848484848485,0.704291739022575,1.0,1.0,0.81089258698941,0.8668408240127152,0.0,0.7250498169267757,0-1327,0.9790529407790494,0.6717577730768385,0.81089258698941,0.6570996978851964
4.452621334604695,0.890524266920939,1.0,1.0,0.0,0.225834342037005,0.9199100501643315,0.811745204830689,1.0,1.0,0.6905914908336216,1.0,0.0,11.141311516817138,32,"= Elephanta Caves = Elephanta caves are a network of sculpted caves located on Elephanta Island , or Gharapuri ( literally "" the city of caves "" ) in Mumbai Harbour , 10 kilometres ( 6 @.@ 2 mi ) to the east of the city ",0.6577329389833338,0.7500311783162992,1.8553252988705644,False,True,33784.0,0.3094085091663784,train,0.04706369879232773,5783.0,0.225834342037005,8.215425883130532,0.08008994983566853,0.890524266920939,1.0,1.0,0.0,0.225834342037005,0.9199100501643315,0.811745204830689,1.0,1.0,0.6905914908336216,1.0,0.0,0.7096309933351066,4487-1000000000,1.0,0.6612740821768045,0.6905914908336216,0.6897803908006225
4.570400389835622,0.9140800779671243,1.0,1.0,0.0,0.25680933852140075,0.9383650519031141,0.8231720092185209,1.0,1.0,0.7582702702702703,1.0,0.0,10.923343370812074,33,"= Devin Townsend = Devin <unk> Townsend ( born May 5 , 1972 ) is a Canadian musician , songwriter and record producer . He was the founder , songwriter , vocalist , and guitarist in extreme metal band Strapping Young Lad",0.6753242682613786,0.767629458138239,2.163754062326391,False,True,28638.0,0.24172972972972973,train,0.04420699769536979,4626.0,0.25680933852140075,8.42552718208913,0.061634948096885855,0.9140800779671243,1.0,1.0,0.0,0.25680933852140075,0.9383650519031141,0.8231720092185209,1.0,1.0,0.7582702702702703,1.0,0.0,0.7244162152368038,4487-1000000000,1.0,0.676410442248752,0.7582702702702703,0.7111975789018591
