run_id,timestamp_utc,command,config_path,config_hash,dataset_key,dataset_status,dataset_scope,model_size,model_config_path,model_config_hash,baseline_name,seed,train_steps,train_tokens,validation_tokens,run_status,failure_reason,artifact_path,artifact_hash,environment_fingerprint_hash,dataset_manifest_path,metrics_path,final_val_loss,final_val_perplexity,retention_rate,tokenizer_type,tokenizer_id,tokenizer_hash,vocab_size,parameter_count,evaluated_validation_tokens,eval_batches,eval_batch_size,eval_block_size,eval_token_budget,eval_coverage_ratio,final_train_loss,final_validation_loss,perplexity_or_proxy_perplexity,model_quality_metric,privacy_metric,dedup_metric,keep_rate
smoke:openwebtext_smoke:c4_gopher_heuristic:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,openwebtext_smoke,real_nonfallback,official_split,,,,c4_gopher_heuristic,13,0,716,0,completed_filtering_only,,artifacts/baselines/openwebtext_smoke/c4_gopher_heuristic/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
smoke:openwebtext_smoke:dedup_only:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,openwebtext_smoke,real_nonfallback,official_split,,,,dedup_only,13,0,716,0,completed_filtering_only,,artifacts/baselines/openwebtext_smoke/dedup_only/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.5,,,,,,,,,,,,,,,,,,
smoke:openwebtext_smoke:perplexity_quality_ngram:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,openwebtext_smoke,real_nonfallback,official_split,,,,perplexity_quality_ngram,13,0,716,0,completed_filtering_only,,artifacts/baselines/openwebtext_smoke/perplexity_quality_ngram/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
smoke:openwebtext_smoke:independent_quality_score:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,openwebtext_smoke,real_nonfallback,official_split,,,,independent_quality_score,13,0,716,0,completed_filtering_only,,artifacts/baselines/openwebtext_smoke/independent_quality_score/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
smoke:c4_en_smoke:raw:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,c4_en_smoke,real_nonfallback,official_split,,,,raw,13,0,716,0,completed_filtering_only,,artifacts/baselines/c4_en_smoke/raw/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,1.0,,,,,,,,,,,,,,,,,,
smoke:c4_en_smoke:random_same_keep_rate:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,c4_en_smoke,real_nonfallback,official_split,,,,random_same_keep_rate,13,0,716,0,completed_filtering_only,,artifacts/baselines/c4_en_smoke/random_same_keep_rate/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
smoke:c4_en_smoke:length_filter:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,c4_en_smoke,real_nonfallback,official_split,,,,length_filter,13,0,716,0,completed_filtering_only,,artifacts/baselines/c4_en_smoke/length_filter/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
smoke:c4_en_smoke:c4_gopher_heuristic:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,c4_en_smoke,real_nonfallback,official_split,,,,c4_gopher_heuristic,13,0,716,0,completed_filtering_only,,artifacts/baselines/c4_en_smoke/c4_gopher_heuristic/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
smoke:c4_en_smoke:dedup_only:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,c4_en_smoke,real_nonfallback,official_split,,,,dedup_only,13,0,716,0,completed_filtering_only,,artifacts/baselines/c4_en_smoke/dedup_only/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.5,,,,,,,,,,,,,,,,,,
smoke:c4_en_smoke:perplexity_quality_ngram:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,c4_en_smoke,real_nonfallback,official_split,,,,perplexity_quality_ngram,13,0,716,0,completed_filtering_only,,artifacts/baselines/c4_en_smoke/perplexity_quality_ngram/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
smoke:c4_en_smoke:independent_quality_score:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,c4_en_smoke,real_nonfallback,official_split,,,,independent_quality_score,13,0,716,0,completed_filtering_only,,artifacts/baselines/c4_en_smoke/independent_quality_score/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
data:wikitext2_paper:2026-06-04T07:46:24+00:00,2026-06-04T07:46:24+00:00,python scripts/prepare_real_data.py --config configs/data/wikitext2_paper.yaml,configs/data/wikitext2_paper.yaml,674ce046b093bf7a66008da59c53495a97467db5a7abc2fcf6c933a84a8e265d,wikitext2_paper,real_nonfallback,official_split,none,,,data_prepare,13,0,2229442,244780,completed_filtering_only,,artifacts/data/wikitext2_paper/data_manifest.json,0fc0895bad21f68342af9ef2822baac814992ec8145bfbd581d3b10c9b8cc557,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/wikitext2_paper/data_manifest.json,,,,1.0,,,,,,,,,,,,,,,,,,
data:wikitext2_paper:2026-06-04T08:24:46+00:00,2026-06-04T08:24:46+00:00,python scripts/prepare_real_data.py --config configs/data/wikitext2_paper.yaml,configs/data/wikitext2_paper.yaml,674ce046b093bf7a66008da59c53495a97467db5a7abc2fcf6c933a84a8e265d,wikitext2_paper,real_local_nonfallback,official_split,none,,,data_prepare,13,0,2229442,244780,completed_filtering_only,,artifacts/data/wikitext2_paper/data_manifest.json,f4a9e04c78fd0402a989e68a48c97ccd3194560cb4fea4e912d04e5e30600bdd,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/wikitext2_paper/data_manifest.json,,,,1.0,,,,,,,,,,,,,,,,,,
filtering:wikitext2_paper:raw:13:2026-06-04T08:28:10+00:00,2026-06-04T08:28:10+00:00,python scripts/run_baselines.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,bcd0c29660def43181203c91edab893daf6e4a899201105008e843cdcc28657e,wikitext2_paper,real_local_nonfallback,official_split,none,,,raw,13,0,2753991,0,completed_filtering_only,,artifacts/baselines/wikitext2_paper/raw/seed_13/metrics.json,143e5c33fcd6c52d701f685efd43d849d5738ad614a0843ae602b3899771f924,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,artifacts/baselines/wikitext2_paper/raw/seed_13/metrics.json,,,1.0,,,,,,0,,,,,,,,,filtering_only,,0,1.0
filtering:wikitext2_paper:random_same_keep_rate:13:2026-06-04T08:28:19+00:00,2026-06-04T08:28:19+00:00,python scripts/run_baselines.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,bcd0c29660def43181203c91edab893daf6e4a899201105008e843cdcc28657e,wikitext2_paper,real_local_nonfallback,official_split,none,,,random_same_keep_rate,13,0,2753991,0,completed_filtering_only,,artifacts/baselines/wikitext2_paper/random_same_keep_rate/seed_13/metrics.json,1b1bd3faeae1c126c411ff43fbc257145d201bcbed79ff5df793f861574a8575,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,artifacts/baselines/wikitext2_paper/random_same_keep_rate/seed_13/metrics.json,,,0.6005326231691078,,,,,,0,,,,,,,,,filtering_only,,0,0.6005326231691078
filtering:wikitext2_paper:length_filter:13:2026-06-04T08:28:30+00:00,2026-06-04T08:28:30+00:00,python scripts/run_baselines.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,bcd0c29660def43181203c91edab893daf6e4a899201105008e843cdcc28657e,wikitext2_paper,real_local_nonfallback,official_split,none,,,length_filter,13,0,2753991,0,completed_filtering_only,,artifacts/baselines/wikitext2_paper/length_filter/seed_13/metrics.json,ef718d39319476b1d7d221d50fca93dabdf1bb4281815ead1b3d59e4ec7fa3b5,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,artifacts/baselines/wikitext2_paper/length_filter/seed_13/metrics.json,,,0.6005326231691078,,,,,,0,,,,,,,,,filtering_only,,0,0.6005326231691078
filtering:wikitext2_paper:dedup_only:13:2026-06-04T08:28:42+00:00,2026-06-04T08:28:42+00:00,python scripts/run_baselines.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,bcd0c29660def43181203c91edab893daf6e4a899201105008e843cdcc28657e,wikitext2_paper,real_local_nonfallback,official_split,none,,,dedup_only,13,0,2753991,0,completed_filtering_only,,artifacts/baselines/wikitext2_paper/dedup_only/seed_13/metrics.json,22be6cffd1fb439416ff01191dde0c65baba1d125dabcd1ba82a618b1630db22,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,artifacts/baselines/wikitext2_paper/dedup_only/seed_13/metrics.json,,,0.9933422103861518,,,,,,0,,,,,,,,,filtering_only,,5,0.9933422103861518
filtering:wikitext2_paper:hdqspp:13:2026-06-04T08:29:11+00:00,2026-06-04T08:29:11+00:00,python scripts/run_baselines.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,bcd0c29660def43181203c91edab893daf6e4a899201105008e843cdcc28657e,wikitext2_paper,real_local_nonfallback,official_split,none,,,hdqspp,13,0,2753991,0,completed_filtering_only,,artifacts/baselines/wikitext2_paper/hdqspp/seed_13/metrics.json,f6a1e71e149b753866382ac5b104902fcf32745bdd5603626a2ad964cb03e05e,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,artifacts/baselines/wikitext2_paper/hdqspp/seed_13/metrics.json,,,0.6005326231691078,,,,,,0,,,,,,,,,filtering_only,,0,0.6005326231691078
data:wikitext2_paper:2026-06-04T08:50:52+00:00,2026-06-04T08:50:52+00:00,python scripts/prepare_real_data.py --config configs/data/wikitext2_paper.yaml,configs/data/wikitext2_paper.yaml,674ce046b093bf7a66008da59c53495a97467db5a7abc2fcf6c933a84a8e265d,wikitext2_paper,real_local_nonfallback,official_split,none,,,data_prepare,13,0,2229442,244780,completed_filtering_only,,artifacts/data/wikitext2_paper/snapshots/data_manifest_2026-06-04T085052Z0000.json,f4a9e04c78fd0402a989e68a48c97ccd3194560cb4fea4e912d04e5e30600bdd,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/wikitext2_paper/data_manifest.json,,,,1.0,,,,,,,,,,,,,,,,,,
freeze:wikitext2_paper:hdqspp_v2:2026-06-04T11:51:17+00:00,2026-06-04T11:51:17+00:00,python scripts/freeze_hdqspp_v2.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,5277a66db89c83cee8d79aaaf737955d36a02c2e78649b84a29858ffbf7ea11c,wikitext2_paper,real_local_nonfallback,official_split,none,,,freeze_hdqspp_v2,,0,0,0,completed_filtering_only,,artifacts/methods/hdqspp_v2_design.json,4648ab65dd70fd98df780e0c1123fee4fe977513206b5863b95c14c97329fca5,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/wikitext2_paper/data_manifest.json,artifacts/methods/hdqspp_v2_component_weights.json,,,,,,,,,,,,,,,,,,frozen_method_protocol_not_training_result,,,
filtering:wikitext2_paper:raw:13:2026-06-04T11:52:14+00:00,2026-06-04T11:52:14+00:00,python scripts/run_baselines.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,5277a66db89c83cee8d79aaaf737955d36a02c2e78649b84a29858ffbf7ea11c,wikitext2_paper,real_local_nonfallback,official_split,none,,,raw,13,0,2753991,0,completed_filtering_only,,artifacts/baselines/wikitext2_paper/raw/seed_13/metrics.json,143e5c33fcd6c52d701f685efd43d849d5738ad614a0843ae602b3899771f924,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,artifacts/baselines/wikitext2_paper/raw/seed_13/metrics.json,,,1.0,,,,,,0,,,,,,,,,filtering_only,,0,1.0
filtering:wikitext2_paper:random_same_keep_rate:13:2026-06-04T11:52:23+00:00,2026-06-04T11:52:23+00:00,python scripts/run_baselines.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,5277a66db89c83cee8d79aaaf737955d36a02c2e78649b84a29858ffbf7ea11c,wikitext2_paper,real_local_nonfallback,official_split,none,,,random_same_keep_rate,13,0,2753991,0,completed_filtering_only,,artifacts/baselines/wikitext2_paper/random_same_keep_rate/seed_13/metrics.json,1b1bd3faeae1c126c411ff43fbc257145d201bcbed79ff5df793f861574a8575,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,artifacts/baselines/wikitext2_paper/random_same_keep_rate/seed_13/metrics.json,,,0.6005326231691078,,,,,,0,,,,,,,,,filtering_only,,0,0.6005326231691078
filtering:wikitext2_paper:length_filter:13:2026-06-04T11:52:34+00:00,2026-06-04T11:52:34+00:00,python scripts/run_baselines.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,5277a66db89c83cee8d79aaaf737955d36a02c2e78649b84a29858ffbf7ea11c,wikitext2_paper,real_local_nonfallback,official_split,none,,,length_filter,13,0,2753991,0,completed_filtering_only,,artifacts/baselines/wikitext2_paper/length_filter/seed_13/metrics.json,ef718d39319476b1d7d221d50fca93dabdf1bb4281815ead1b3d59e4ec7fa3b5,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,artifacts/baselines/wikitext2_paper/length_filter/seed_13/metrics.json,,,0.6005326231691078,,,,,,0,,,,,,,,,filtering_only,,0,0.6005326231691078
filtering:wikitext2_paper:dedup_only:13:2026-06-04T11:52:45+00:00,2026-06-04T11:52:45+00:00,python scripts/run_baselines.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,5277a66db89c83cee8d79aaaf737955d36a02c2e78649b84a29858ffbf7ea11c,wikitext2_paper,real_local_nonfallback,official_split,none,,,dedup_only,13,0,2753991,0,completed_filtering_only,,artifacts/baselines/wikitext2_paper/dedup_only/seed_13/metrics.json,22be6cffd1fb439416ff01191dde0c65baba1d125dabcd1ba82a618b1630db22,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,artifacts/baselines/wikitext2_paper/dedup_only/seed_13/metrics.json,,,0.9933422103861518,,,,,,0,,,,,,,,,filtering_only,,5,0.9933422103861518
filtering:wikitext2_paper:hdqspp:13:2026-06-04T11:53:14+00:00,2026-06-04T11:53:14+00:00,python scripts/run_baselines.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,5277a66db89c83cee8d79aaaf737955d36a02c2e78649b84a29858ffbf7ea11c,wikitext2_paper,real_local_nonfallback,official_split,none,,,hdqspp,13,0,2753991,0,completed_filtering_only,,artifacts/baselines/wikitext2_paper/hdqspp/seed_13/metrics.json,f6a1e71e149b753866382ac5b104902fcf32745bdd5603626a2ad964cb03e05e,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,artifacts/baselines/wikitext2_paper/hdqspp/seed_13/metrics.json,,,0.6005326231691078,,,,,,0,,,,,,,,,filtering_only,,0,0.6005326231691078
filtering:wikitext2_paper:hdqspp_v2:13:2026-06-04T11:53:57+00:00,2026-06-04T11:53:57+00:00,python scripts/run_baselines.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,5277a66db89c83cee8d79aaaf737955d36a02c2e78649b84a29858ffbf7ea11c,wikitext2_paper,real_local_nonfallback,official_split,none,,,hdqspp_v2,13,0,2753991,0,completed_filtering_only,,artifacts/baselines/wikitext2_paper/hdqspp_v2/seed_13/metrics.json,5862ec5926256a33f38841fdb30f3bd2c4928a9492534bc4c1c544e755acf992,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,artifacts/baselines/wikitext2_paper/hdqspp_v2/seed_13/metrics.json,,,0.8508655126498003,,,,,,0,,,,,,,,,filtering_only,,0,0.8508655126498003
freeze:wikitext2_paper:hdqspp_v3:2026-06-04T13:36:49+00:00,2026-06-04T13:36:49+00:00,python scripts/freeze_hdqspp_v3.py --config configs\experiments\dev.yaml,configs\experiments\dev.yaml,50091c51176ad7d3f4086fe79905bd004c2ba3ef3326e77515ba475821f89e39,wikitext2_paper,real_local_nonfallback,official_split,none,,,freeze_hdqspp_v3,,0,0,0,completed_filtering_only,,artifacts/methods/hdqspp_v3_design.json,1597fa99e45a8f3d4dbc0e70462bf4a66343dcd651cf050e675ab630e5ff3f5a,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/wikitext2_paper/data_manifest.json,configs/frozen/hdqspp_v3_frozen_wikitext2.yaml,,,,,,,,,,,,,,,,,,frozen_method_protocol_not_training_result,,,
freeze:wikitext2_paper:hdqspp_v3:2026-06-04T13:57:32+00:00,2026-06-04T13:57:32+00:00,python scripts/freeze_hdqspp_v3.py --config configs\experiments\dev.yaml,configs\experiments\dev.yaml,50091c51176ad7d3f4086fe79905bd004c2ba3ef3326e77515ba475821f89e39,wikitext2_paper,real_local_nonfallback,official_split,none,,,freeze_hdqspp_v3,,0,0,0,completed_filtering_only,,artifacts/methods/hdqspp_v3_design.json,1597fa99e45a8f3d4dbc0e70462bf4a66343dcd651cf050e675ab630e5ff3f5a,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/wikitext2_paper/data_manifest.json,configs/frozen/hdqspp_v3_frozen_wikitext2.yaml,,,,,,,,,,,,,,,,,,frozen_method_protocol_not_training_result,,,
data:openwebtext_streaming:real_nonfallback:2026-06-04T20:40:45+00:00,2026-06-04T20:40:45+00:00,python scripts/prepare_streaming_data.py --config configs/data/openwebtext_streaming.yaml --force,configs/data/openwebtext_streaming.yaml,d666daa50e12824412b4fa74b4f2dde85820c57764256cf1a4d758e113ac757a,openwebtext_streaming,real_nonfallback,streaming_sample,none,,,data_prepare,31,0,128294,9257,completed_filtering_only,,artifacts/data/openwebtext_streaming/data_manifest.json,acc1500ab4a72d8976fd7a66384217ad692455a5df89f6cfcbd04a81010a473f,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/openwebtext_streaming/data_manifest.json,,,,1.0,,,,,,0,,,,,,,,,,,,
data:c4_en_streaming:real_nonfallback:2026-06-04T20:41:45+00:00,2026-06-04T20:41:45+00:00,python scripts/prepare_streaming_data.py --config configs/data/c4_en_streaming.yaml --force,configs/data/c4_en_streaming.yaml,6719c24c49cf186d92dec64024c5395f302ba97fbbedb98a6d69834699b134a7,c4_en_streaming,real_nonfallback,streaming_sample,none,,,data_prepare,37,0,127236,14830,completed_filtering_only,,artifacts/data/c4_en_streaming/data_manifest.json,9fe471fd9e54ffc87a39591b7d084a1dd337ad9127578effad7e9b00f6a7e42c,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/c4_en_streaming/data_manifest.json,,,,1.0,,,,,,0,,,,,,,,,,,,
data:openwebtext_streaming:real_nonfallback:2026-06-04T21:01:40+00:00,2026-06-04T21:01:40+00:00,python scripts/prepare_streaming_data.py --config configs/data/openwebtext_streaming.yaml # reused prepared cache,configs/data/openwebtext_streaming.yaml,d666daa50e12824412b4fa74b4f2dde85820c57764256cf1a4d758e113ac757a,openwebtext_streaming,real_nonfallback,streaming_sample,none,,,data_prepare,31,0,128294,9257,completed_filtering_only,,artifacts/data/openwebtext_streaming/data_manifest.json,acc1500ab4a72d8976fd7a66384217ad692455a5df89f6cfcbd04a81010a473f,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/openwebtext_streaming/data_manifest.json,,,,1.0,,,,,,0,,,,,,,,,,,,
