run_id,timestamp_utc,command,config_path,config_hash,dataset_key,dataset_status,dataset_scope,model_size,model_config_path,model_config_hash,baseline_name,seed,train_steps,train_tokens,validation_tokens,run_status,failure_reason,artifact_path,artifact_hash,environment_fingerprint_hash,dataset_manifest_path,metrics_path,final_val_loss,final_val_perplexity,retention_rate,tokenizer_type,tokenizer_id,tokenizer_hash,vocab_size,parameter_count,evaluated_validation_tokens,eval_batches,eval_batch_size,eval_block_size,eval_token_budget,eval_coverage_ratio,final_train_loss,final_validation_loss,perplexity_or_proxy_perplexity,model_quality_metric,privacy_metric,dedup_metric,keep_rate
smoke:openwebtext_smoke:length_filter:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,openwebtext_smoke,real_nonfallback,official_split,,,,length_filter,13,0,716,0,completed_filtering_only,,artifacts/baselines/openwebtext_smoke/length_filter/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
smoke:openwebtext_smoke:c4_gopher_heuristic:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,openwebtext_smoke,real_nonfallback,official_split,,,,c4_gopher_heuristic,13,0,716,0,completed_filtering_only,,artifacts/baselines/openwebtext_smoke/c4_gopher_heuristic/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
smoke:openwebtext_smoke:dedup_only:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,openwebtext_smoke,real_nonfallback,official_split,,,,dedup_only,13,0,716,0,completed_filtering_only,,artifacts/baselines/openwebtext_smoke/dedup_only/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.5,,,,,,,,,,,,,,,,,,
smoke:openwebtext_smoke:perplexity_quality_ngram:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,openwebtext_smoke,real_nonfallback,official_split,,,,perplexity_quality_ngram,13,0,716,0,completed_filtering_only,,artifacts/baselines/openwebtext_smoke/perplexity_quality_ngram/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
smoke:openwebtext_smoke:independent_quality_score:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,openwebtext_smoke,real_nonfallback,official_split,,,,independent_quality_score,13,0,716,0,completed_filtering_only,,artifacts/baselines/openwebtext_smoke/independent_quality_score/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
smoke:openwebtext_smoke:optional_external_wrapper:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,openwebtext_smoke,real_nonfallback,official_split,,,,optional_external_wrapper,13,0,716,0,incomplete,,artifacts/baselines/openwebtext_smoke/optional_external_wrapper/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.0,,,,,,,,,,,,,,,,,,
smoke:c4_en_smoke:raw:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,c4_en_smoke,real_nonfallback,official_split,,,,raw,13,0,716,0,completed_filtering_only,,artifacts/baselines/c4_en_smoke/raw/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,1.0,,,,,,,,,,,,,,,,,,
smoke:c4_en_smoke:random_same_keep_rate:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,c4_en_smoke,real_nonfallback,official_split,,,,random_same_keep_rate,13,0,716,0,completed_filtering_only,,artifacts/baselines/c4_en_smoke/random_same_keep_rate/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
smoke:c4_en_smoke:length_filter:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,c4_en_smoke,real_nonfallback,official_split,,,,length_filter,13,0,716,0,completed_filtering_only,,artifacts/baselines/c4_en_smoke/length_filter/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
smoke:c4_en_smoke:c4_gopher_heuristic:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,c4_en_smoke,real_nonfallback,official_split,,,,c4_gopher_heuristic,13,0,716,0,completed_filtering_only,,artifacts/baselines/c4_en_smoke/c4_gopher_heuristic/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
smoke:c4_en_smoke:dedup_only:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,c4_en_smoke,real_nonfallback,official_split,,,,dedup_only,13,0,716,0,completed_filtering_only,,artifacts/baselines/c4_en_smoke/dedup_only/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.5,,,,,,,,,,,,,,,,,,
smoke:c4_en_smoke:perplexity_quality_ngram:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,c4_en_smoke,real_nonfallback,official_split,,,,perplexity_quality_ngram,13,0,716,0,completed_filtering_only,,artifacts/baselines/c4_en_smoke/perplexity_quality_ngram/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
smoke:c4_en_smoke:independent_quality_score:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,c4_en_smoke,real_nonfallback,official_split,,,,independent_quality_score,13,0,716,0,completed_filtering_only,,artifacts/baselines/c4_en_smoke/independent_quality_score/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,
smoke:c4_en_smoke:optional_external_wrapper:seed13,2026-06-04T00:00:00+00:00,legacy_v4.5_registry_row,configs/experiments/smoke.yaml,cf5fff317a9291b0fc21394f5b222bf29f0d963db9eb9f730a16b5eefb0c1b2b,c4_en_smoke,real_nonfallback,official_split,,,,optional_external_wrapper,13,0,716,0,incomplete,,artifacts/baselines/c4_en_smoke/optional_external_wrapper/seed_13,,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,,,,0.0,,,,,,,,,,,,,,,,,,
data:wikitext2_paper:2026-06-04T07:46:24+00:00,2026-06-04T07:46:24+00:00,python scripts/prepare_real_data.py --config configs/data/wikitext2_paper.yaml,configs/data/wikitext2_paper.yaml,674ce046b093bf7a66008da59c53495a97467db5a7abc2fcf6c933a84a8e265d,wikitext2_paper,real_nonfallback,official_split,none,,,data_prepare,13,0,2229442,244780,completed_filtering_only,,artifacts/data/wikitext2_paper/data_manifest.json,0fc0895bad21f68342af9ef2822baac814992ec8145bfbd581d3b10c9b8cc557,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/wikitext2_paper/data_manifest.json,,,,1.0,,,,,,,,,,,,,,,,,,
train:wikitext2_paper:small:raw:13:completed_training:2026-06-04T07:47:19+00:00,2026-06-04T07:47:20+00:00,python scripts/run_experiment.py --config configs/experiments/dev.yaml --model configs/models/small.yaml,configs/experiments/dev.yaml,4ea0ea2c20fbb31f26ce4aa4ee573d449355765d04340406c16d1383645dd0a2,wikitext2_paper,real_nonfallback,official_split,small,configs/models/small.yaml,56f9fab3553d0e105c55d7db7e2d142ef99d0f7a65affd4691b07f6357064dc7,raw,13,300,1228800,244780,completed_training,,artifacts/experiments/dev/wikitext2_paper/small/raw/seed_13/metrics.json,113a97aff4449d00a0aade6499dd7abc143a2a1d0a9757aee2e4a8e5e841654e,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/wikitext2_paper/data_manifest.json,artifacts/experiments/dev/wikitext2_paper/small/raw/seed_13/metrics.json,2.629035472869873,13.860394726059182,1.0,,,,,,,,,,,,,,,,,,
train:wikitext2_paper:small:hdqspp:13:completed_training:2026-06-04T07:48:11+00:00,2026-06-04T07:48:12+00:00,python scripts/run_experiment.py --config configs/experiments/dev.yaml --model configs/models/small.yaml,configs/experiments/dev.yaml,4ea0ea2c20fbb31f26ce4aa4ee573d449355765d04340406c16d1383645dd0a2,wikitext2_paper,real_nonfallback,official_split,small,configs/models/small.yaml,56f9fab3553d0e105c55d7db7e2d142ef99d0f7a65affd4691b07f6357064dc7,hdqspp,13,300,1228800,244780,completed_training,,artifacts/experiments/dev/wikitext2_paper/small/hdqspp/seed_13/metrics.json,4e9bdd8bd80c774d5ba337c276d0e79137617266cbaf554530690cb8659d3f15,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/wikitext2_paper/data_manifest.json,artifacts/experiments/dev/wikitext2_paper/small/hdqspp/seed_13/metrics.json,2.6060445308685303,13.54536646942224,0.6000336601169689,,,,,,,,,,,,,,,,,,
data:wikitext2_paper:2026-06-04T08:24:46+00:00,2026-06-04T08:24:46+00:00,python scripts/prepare_real_data.py --config configs/data/wikitext2_paper.yaml,configs/data/wikitext2_paper.yaml,674ce046b093bf7a66008da59c53495a97467db5a7abc2fcf6c933a84a8e265d,wikitext2_paper,real_local_nonfallback,official_split,none,,,data_prepare,13,0,2229442,244780,completed_filtering_only,,artifacts/data/wikitext2_paper/data_manifest.json,f4a9e04c78fd0402a989e68a48c97ccd3194560cb4fea4e912d04e5e30600bdd,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/wikitext2_paper/data_manifest.json,,,,1.0,,,,,,,,,,,,,,,,,,
filtering:wikitext2_paper:raw:13:2026-06-04T08:28:10+00:00,2026-06-04T08:28:10+00:00,python scripts/run_baselines.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,bcd0c29660def43181203c91edab893daf6e4a899201105008e843cdcc28657e,wikitext2_paper,real_local_nonfallback,official_split,none,,,raw,13,0,2753991,0,completed_filtering_only,,artifacts/baselines/wikitext2_paper/raw/seed_13/metrics.json,143e5c33fcd6c52d701f685efd43d849d5738ad614a0843ae602b3899771f924,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,artifacts/baselines/wikitext2_paper/raw/seed_13/metrics.json,,,1.0,,,,,,0,,,,,,,,,filtering_only,,0,1.0
filtering:wikitext2_paper:random_same_keep_rate:13:2026-06-04T08:28:19+00:00,2026-06-04T08:28:19+00:00,python scripts/run_baselines.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,bcd0c29660def43181203c91edab893daf6e4a899201105008e843cdcc28657e,wikitext2_paper,real_local_nonfallback,official_split,none,,,random_same_keep_rate,13,0,2753991,0,completed_filtering_only,,artifacts/baselines/wikitext2_paper/random_same_keep_rate/seed_13/metrics.json,1b1bd3faeae1c126c411ff43fbc257145d201bcbed79ff5df793f861574a8575,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,artifacts/baselines/wikitext2_paper/random_same_keep_rate/seed_13/metrics.json,,,0.6005326231691078,,,,,,0,,,,,,,,,filtering_only,,0,0.6005326231691078
filtering:wikitext2_paper:length_filter:13:2026-06-04T08:28:30+00:00,2026-06-04T08:28:30+00:00,python scripts/run_baselines.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,bcd0c29660def43181203c91edab893daf6e4a899201105008e843cdcc28657e,wikitext2_paper,real_local_nonfallback,official_split,none,,,length_filter,13,0,2753991,0,completed_filtering_only,,artifacts/baselines/wikitext2_paper/length_filter/seed_13/metrics.json,ef718d39319476b1d7d221d50fca93dabdf1bb4281815ead1b3d59e4ec7fa3b5,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,artifacts/baselines/wikitext2_paper/length_filter/seed_13/metrics.json,,,0.6005326231691078,,,,,,0,,,,,,,,,filtering_only,,0,0.6005326231691078
filtering:wikitext2_paper:dedup_only:13:2026-06-04T08:28:42+00:00,2026-06-04T08:28:42+00:00,python scripts/run_baselines.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,bcd0c29660def43181203c91edab893daf6e4a899201105008e843cdcc28657e,wikitext2_paper,real_local_nonfallback,official_split,none,,,dedup_only,13,0,2753991,0,completed_filtering_only,,artifacts/baselines/wikitext2_paper/dedup_only/seed_13/metrics.json,22be6cffd1fb439416ff01191dde0c65baba1d125dabcd1ba82a618b1630db22,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,artifacts/baselines/wikitext2_paper/dedup_only/seed_13/metrics.json,,,0.9933422103861518,,,,,,0,,,,,,,,,filtering_only,,5,0.9933422103861518
filtering:wikitext2_paper:hdqspp:13:2026-06-04T08:29:11+00:00,2026-06-04T08:29:11+00:00,python scripts/run_baselines.py --config configs/experiments/dev.yaml,configs/experiments/dev.yaml,bcd0c29660def43181203c91edab893daf6e4a899201105008e843cdcc28657e,wikitext2_paper,real_local_nonfallback,official_split,none,,,hdqspp,13,0,2753991,0,completed_filtering_only,,artifacts/baselines/wikitext2_paper/hdqspp/seed_13/metrics.json,f6a1e71e149b753866382ac5b104902fcf32745bdd5603626a2ad964cb03e05e,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,,artifacts/baselines/wikitext2_paper/hdqspp/seed_13/metrics.json,,,0.6005326231691078,,,,,,0,,,,,,,,,filtering_only,,0,0.6005326231691078
train:wikitext2_paper:small:raw:1:completed_training:2026-06-04T08:30:31+00:00,2026-06-04T08:30:33+00:00,python scripts/run_experiment.py --config configs/experiments/dev.yaml --model configs/models/small.yaml,configs/experiments/dev.yaml,bcd0c29660def43181203c91edab893daf6e4a899201105008e843cdcc28657e,wikitext2_paper,real_local_nonfallback,official_split,small,configs/models/small.yaml,5ddc8828fcfb6437b29f7b86d37e6bab872edc34e24398ce743c1302bc7a181f,raw,1,300,1228800,244780,completed_training,,artifacts/experiments/dev/wikitext2_paper/small/raw/seed_1/metrics.json,27937c4f937f3f4e383d5b710a609a5b5516ff452254747c906d0ed345f6ef65,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/wikitext2_paper/data_manifest.json,artifacts/experiments/dev/wikitext2_paper/small/raw/seed_1/metrics.json,2.5416071231548605,12.700065147234092,1.0,character_shared,shared_character_vocab_from_wikitext2_train,1ea189d583a09abd7baad7a9d2fd15c6800e31c1740d05f3a604f140adc2d84d,283,10854528,53248,13,16,256,53248,0.047853477483306824,2.6195567021003137,2.5416071231548605,12.700065147234092,final_val_perplexity,,,1.0
train:wikitext2_paper:small:random_same_keep_rate:1:completed_training:2026-06-04T08:31:11+00:00,2026-06-04T08:31:12+00:00,python scripts/run_experiment.py --config configs/experiments/dev.yaml --model configs/models/small.yaml,configs/experiments/dev.yaml,bcd0c29660def43181203c91edab893daf6e4a899201105008e843cdcc28657e,wikitext2_paper,real_local_nonfallback,official_split,small,configs/models/small.yaml,5ddc8828fcfb6437b29f7b86d37e6bab872edc34e24398ce743c1302bc7a181f,random_same_keep_rate,1,300,1228800,244780,completed_training,,artifacts/experiments/dev/wikitext2_paper/small/random_same_keep_rate/seed_1/metrics.json,05c3016713f874557609488fae8c8bc04aec2c15976616ed4ce1e072f4539b34,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/wikitext2_paper/data_manifest.json,artifacts/experiments/dev/wikitext2_paper/small/random_same_keep_rate/seed_1/metrics.json,2.4940115305093618,12.109757474784752,0.5993640699523053,character_shared,shared_character_vocab_from_wikitext2_train,1ea189d583a09abd7baad7a9d2fd15c6800e31c1740d05f3a604f140adc2d84d,283,10854528,53248,13,16,256,53248,0.047853477483306824,2.5705067744621863,2.4940115305093618,12.109757474784752,final_val_perplexity,,,0.5993640699523053
train:wikitext2_paper:small:length_filter:1:completed_training:2026-06-04T08:31:51+00:00,2026-06-04T08:31:53+00:00,python scripts/run_experiment.py --config configs/experiments/dev.yaml --model configs/models/small.yaml,configs/experiments/dev.yaml,bcd0c29660def43181203c91edab893daf6e4a899201105008e843cdcc28657e,wikitext2_paper,real_local_nonfallback,official_split,small,configs/models/small.yaml,5ddc8828fcfb6437b29f7b86d37e6bab872edc34e24398ce743c1302bc7a181f,length_filter,1,300,1228800,244780,completed_training,,artifacts/experiments/dev/wikitext2_paper/small/length_filter/seed_1/metrics.json,8febfd275c80d3196b74c3505aabb0a31974617247a0d90053ec823f2536dba6,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/wikitext2_paper/data_manifest.json,artifacts/experiments/dev/wikitext2_paper/small/length_filter/seed_1/metrics.json,2.6128805600679836,13.638280208810919,0.5993640699523053,character_shared,shared_character_vocab_from_wikitext2_train,1ea189d583a09abd7baad7a9d2fd15c6800e31c1740d05f3a604f140adc2d84d,283,10854528,53248,13,16,256,53248,0.047853477483306824,2.676376856290377,2.6128805600679836,13.638280208810919,final_val_perplexity,,,0.5993640699523053
train:wikitext2_paper:small:dedup_only:1:completed_training:2026-06-04T08:32:33+00:00,2026-06-04T08:32:35+00:00,python scripts/run_experiment.py --config configs/experiments/dev.yaml --model configs/models/small.yaml,configs/experiments/dev.yaml,bcd0c29660def43181203c91edab893daf6e4a899201105008e843cdcc28657e,wikitext2_paper,real_local_nonfallback,official_split,small,configs/models/small.yaml,5ddc8828fcfb6437b29f7b86d37e6bab872edc34e24398ce743c1302bc7a181f,dedup_only,1,300,1228800,244780,completed_training,,artifacts/experiments/dev/wikitext2_paper/small/dedup_only/seed_1/metrics.json,1939ae2bb8198370e59207adac33446c9c05451f6ef8aab0e01d277922dab5dd,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/wikitext2_paper/data_manifest.json,artifacts/experiments/dev/wikitext2_paper/small/dedup_only/seed_1/metrics.json,2.494798935376681,12.119296511811687,0.9920508744038156,character_shared,shared_character_vocab_from_wikitext2_train,1ea189d583a09abd7baad7a9d2fd15c6800e31c1740d05f3a604f140adc2d84d,283,10854528,53248,13,16,256,53248,0.047853477483306824,2.586343911977915,2.494798935376681,12.119296511811687,final_val_perplexity,,,0.9920508744038156
train:wikitext2_paper:small:hdqspp:1:completed_training:2026-06-04T08:33:29+00:00,2026-06-04T08:33:30+00:00,python scripts/run_experiment.py --config configs/experiments/dev.yaml --model configs/models/small.yaml,configs/experiments/dev.yaml,bcd0c29660def43181203c91edab893daf6e4a899201105008e843cdcc28657e,wikitext2_paper,real_local_nonfallback,official_split,small,configs/models/small.yaml,5ddc8828fcfb6437b29f7b86d37e6bab872edc34e24398ce743c1302bc7a181f,hdqspp,1,300,1228800,244780,completed_training,,artifacts/experiments/dev/wikitext2_paper/small/hdqspp/seed_1/metrics.json,259d5f10d3329ab57889603d4b29ade8324a3244a58d2d1760af4a034051ee98,d4400a8703377b354564cba1beb444aa2479f8b09f26dba7097e9b0036bc8f72,artifacts/data/wikitext2_paper/data_manifest.json,artifacts/experiments/dev/wikitext2_paper/small/hdqspp/seed_1/metrics.json,2.531011251302866,12.566207307059644,0.6009538950715422,character_shared,shared_character_vocab_from_wikitext2_train,1ea189d583a09abd7baad7a9d2fd15c6800e31c1740d05f3a604f140adc2d84d,283,10854528,53248,13,16,256,53248,0.047853477483306824,2.5909158083108754,2.531011251302866,12.566207307059644,final_val_perplexity,,,0.6009538950715422
